indicator,geo,time,values,unit,nace_r2,indic_sb,s_adj,geo_level,region
HighGrowth_enterprises_share,ES,2020,22.5,NA,S95,V97461,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,38.71,NA,B,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,86.1,NA,B-N_S95,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,85.84,NA,B-N_S95_X_K,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,86.12,NA,B-N_X_K642,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B05,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B051,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B052,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B06,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B061,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B062,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B07,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,B071,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B072,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B08,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B081,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B089,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B09,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B091,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,B099,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,62.65,NA,C,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,80.41,NA,C10,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,157.07,NA,C101,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,80.45,NA,C102,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,57.65,NA,C103,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,30.03,NA,C104,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,78.08,NA,C105,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,43.14,NA,C106,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,55.83,NA,C107,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,72.43,NA,C108,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,36.42,NA,C109,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,76.92,NA,C11,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,76.92,NA,C110,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C12,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C120,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,59.32,NA,C13,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,36.29,NA,C131,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,37.71,NA,C132,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,206.89,NA,C133,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.41,NA,C139,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.86,NA,C14,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C141,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C142,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C143,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,47.42,NA,C15,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,52.71,NA,C151,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.61,NA,C152,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,42.14,NA,C16,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,24.86,NA,C161,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,44.8,NA,C162,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,62.47,NA,C17,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C171,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C172,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,42.66,NA,C18,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C181,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C182,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C19,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C191,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C192,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,65.07,NA,C20,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,51.95,NA,C201,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C202,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,43.84,NA,C203,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,87.8,NA,C204,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,69.94,NA,C205,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C206,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,198.14,NA,C21,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,122.91,NA,C211,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,276.95,NA,C212,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,54.77,NA,C22,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,36.83,NA,C221,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,56.33,NA,C222,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,59.48,NA,C23,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,62.45,NA,C231,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C232,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,129.52,NA,C233,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,40.75,NA,C234,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C235,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.36,NA,C236,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,32.48,NA,C237,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,48.5,NA,C239,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.83,NA,C24,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C241,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.55,NA,C242,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,37.5,NA,C243,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,119.33,NA,C244,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C245,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,38.35,NA,C25,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,37.68,NA,C251,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,33.92,NA,C252,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C253,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C254,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,48.19,NA,C255,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.53,NA,C256,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C257,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,40.69,NA,C259,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,76.74,NA,C26,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,98.72,NA,C261,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C262,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C263,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C264,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,34,NA,C265,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C266,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C267,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C268,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,94.02,NA,C27,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,165.48,NA,C271,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C272,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,65.44,NA,C273,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C274,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,82.27,NA,C275,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,33.64,NA,C279,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,78.83,NA,C28,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,216.69,NA,C281,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,84.88,NA,C282,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.73,NA,C283,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,64.33,NA,C284,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,34.63,NA,C289,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,124.14,NA,C29,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C291,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C292,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,173.83,NA,C293,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,115.76,NA,C30,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,75.08,NA,C301,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,254.33,NA,C302,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C303,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,C304,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C309,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,41.87,NA,C31,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,41.87,NA,C310,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,38.79,NA,C32,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C321,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C322,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,33.9,NA,C323,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,C324,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.56,NA,C325,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,31,NA,C329,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,54.58,NA,C33,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,53.95,NA,C331,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,59.75,NA,C332,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,93.88,NA,D,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,93.88,NA,D35,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,D351,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,D352,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,D353,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,76.43,NA,E,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,83.4,NA,E36,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,83.4,NA,E360,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,58.78,NA,E37,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,58.78,NA,E370,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,79.02,NA,E38,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,100.55,NA,E381,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,69.41,NA,E382,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,56.03,NA,E383,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,49,NA,E39,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,49,NA,E390,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,42.8,NA,F,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.03,NA,F41,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,40.41,NA,F411,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,38.97,NA,F412,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,86.82,NA,F42,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,85.42,NA,F421,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,134.94,NA,F422,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,47.9,NA,F429,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,40,NA,F43,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,32.05,NA,F431,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,43.34,NA,F432,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,38.52,NA,F433,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,36.55,NA,F439,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,77.25,NA,G,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,43.72,NA,G45,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.6,NA,G451,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,35.62,NA,G452,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,56.62,NA,G453,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,21.67,NA,G454,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,64.02,NA,G46,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,93.28,NA,G461,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,37.55,NA,G462,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,96.1,NA,G463,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,52.12,NA,G464,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,76.26,NA,G465,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,49.28,NA,G466,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.02,NA,G467,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,53.79,NA,G469,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,113.21,NA,G47,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,250.21,NA,G471,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.53,NA,G472,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,31.5,NA,G473,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,65.22,NA,G474,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,81.02,NA,G475,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,196.31,NA,G476,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,83.28,NA,G477,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,45.82,NA,G478,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,83.04,NA,G479,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,75.16,NA,H,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,53.62,NA,H49,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,H491,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H492,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H493,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,52.91,NA,H494,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,H495,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H50,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H501,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H502,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,H503,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,H504,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H51,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H511,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,H512,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,124.97,NA,H52,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,222.38,NA,H521,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,97.73,NA,H522,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.33,NA,H53,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,H531,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.33,NA,H532,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,112.74,NA,I,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,106.07,NA,I55,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,114.99,NA,I551,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.32,NA,I552,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,81,NA,I553,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,63.57,NA,I559,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,114.47,NA,I56,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,106.05,NA,I561,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,230.57,NA,I562,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,47.16,NA,I563,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,106,NA,J,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,51.69,NA,J58,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,52.78,NA,J581,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,50.59,NA,J582,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,128.59,NA,J59,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J591,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J592,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,74.38,NA,J60,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J601,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J602,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,80.48,NA,J61,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,65.56,NA,J611,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J612,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,J613,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,94.49,NA,J619,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,117.05,NA,J62,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,117.05,NA,J620,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,89.84,NA,J63,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,91.67,NA,J631,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,82.94,NA,J639,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,109.29,NA,K,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,296.07,NA,K64,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,686.6,NA,K641,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,K642,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,K643,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,K649,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,120.83,NA,K65,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,120.83,NA,K651,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,K652,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,0,NA,K653,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,58.31,NA,K66,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,51.55,NA,K661,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,66.38,NA,K662,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,39.86,NA,K663,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,75.12,NA,L,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,75.12,NA,L68,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,L681,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,NA,NA,L682,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,92.46,NA,L683,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,73.15,NA,M,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,52.19,NA,M69,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,37.46,NA,M691,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,61.68,NA,M692,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,90.52,NA,M70,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,94.97,NA,M701,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,87.48,NA,M702,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,59.41,NA,M71,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,58.7,NA,M711,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,62.05,NA,M712,V97462,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2020,47.53,NA,M72,V97462,NA,NA,Barcelona (ES511)
